char 1, char2, index, text
Tyrion-Lannister (KingsHand), Varys (Varys), 1381532, "was the KingsHand; and he did not wish to inflame the relations between them any further.  Varys"
Tyrion-Lannister (Tyrion), Robb-Stark (Stark-boy), 1382085, "sad. And them so young and innocent."  Tyrion remembered how the wolves had howled when the Stark-boy"
Robb-Stark (Stark-boy), Cersei-Lannister (Cersei), 1382857, ""I trust youre pleased;" he said as she read. "You wanted the Stark-boy dead; I believe."  Cersei"
Cersei-Lannister (Cersei), Jaime-Lannister (Jaime), 1382889, "she read. "You wanted the Stark-boy dead; I believe."  Cersei made a sour face. "It was Jaime"
Robb-Stark (Stark-boy), Jaime-Lannister (Jaime), 1382889, "she read. "You wanted the Stark-boy dead; I believe."  Cersei made a sour face. "It was Jaime"
Theon-Greyjoy (Theon-Greyjoy), Catelyn-Stark (Lady-Catelyn), 1383375, "his toe? This was Theon-Greyjoy work; I had nothing to do with it."  "Let us hope Lady-Catelyn"
Catelyn-Stark (Lady-Catelyn), Jaime-Lannister (Jaime), 1383441, " "Let us hope Lady-Catelyn believes that."  Her eyes widened. "She wouldnt; "  "; kill Jaime"
Jaime-Lannister (Jaime), Joffrey-Baratheon (Joffrey), 1383480, "Her eyes widened. "She wouldnt; "  "; kill Jaime? Why not? What would you do if Joffrey"
Jaime-Lannister (Jaime), Tommen-Baratheon (Tommen), 1383491, "widened. "She wouldnt; "  "; kill Jaime? Why not? What would you do if Joffrey and Tommen"
Joffrey-Baratheon (Joffrey), Tommen-Baratheon (Tommen), 1383491, "widened. "She wouldnt; "  "; kill Jaime? Why not? What would you do if Joffrey and Tommen"
Joffrey-Baratheon (Joffrey), Sansa-Stark (Sansa), 1383528, "Jaime? Why not? What would you do if Joffrey and Tommen were murdered?"  "I still hold Sansa"
Tommen-Baratheon (Tommen), Sansa-Stark (Sansa), 1383528, "Jaime? Why not? What would you do if Joffrey and Tommen were murdered?"  "I still hold Sansa"
Joffrey-Baratheon (Joffrey), Cersei-Lannister (the-queen), 1383540, "Why not? What would you do if Joffrey and Tommen were murdered?"  "I still hold Sansa!" the-queen"
Sansa-Stark (Sansa), Cersei-Lannister (the-queen), 1383540, "Why not? What would you do if Joffrey and Tommen were murdered?"  "I still hold Sansa!" the-queen"
Tommen-Baratheon (Tommen), Cersei-Lannister (the-queen), 1383540, "Why not? What would you do if Joffrey and Tommen were murdered?"  "I still hold Sansa!" the-queen"
Cersei-Lannister (the-queen), Sansa-Stark (Sansa), 1383572, "if Joffrey and Tommen were murdered?"  "I still hold Sansa!" the-queen declared.  "We still hold Sansa"
Petyr-Baelish (Littlefinger), Stannis-Baratheon (Stannis-Baratheon), 1384519, " "Ive never trusted Littlefinger. For enough coin; hed go over to Stannis in a heartbeat."  "Stannis-Baratheon"
Gyles-Rosby (Lord-Gyles), Tyrion-Lannister (Tyrion), 1385024, "as you did Lord-Gyles."  "Does she plan to make off with the heir to the throne?" Tyrion"
Varys (Varys), Cersei-Lannister (Cersei), 1386070, " "Varys says so." The swan was too rich for his taste.  A line appeared on Cersei"
Cersei-Lannister (Cersei), Varys (eunuch), 1386153, "appeared on Cersei pale white brow; between those lovely eyes. "You put too much trust in that eunuch"
Sandor-Clegane (Hound), Joffrey-Baratheon (Joffrey), 1386554, "" She studied his face for a moment. "He says you mean to take the Hound from Joffrey"
Joffrey-Baratheon (Joffrey), Varys (Varys), 1386568, "his face for a moment. "He says you mean to take the Hound from Joffrey."  Damn Varys"
Sandor-Clegane (Hound), Varys (Varys), 1386568, "his face for a moment. "He says you mean to take the Hound from Joffrey."  Damn Varys"
Joffrey-Baratheon (Joff), Osmund-Kettleblack (Ser-Osmund), 1386740, "the life of the-king."  "The life of the-king is not at risk. Joff will have brave Ser-Osmund"
Joffrey-Baratheon (Joff), Meryn-Trant (Meryn-Trant), 1386770, " "The life of the-king is not at risk. Joff will have brave Ser-Osmund guarding him; and Meryn-Trant"
Osmund-Kettleblack (Ser-Osmund), Meryn-Trant (Meryn-Trant), 1386770, " "The life of the-king is not at risk. Joff will have brave Ser-Osmund guarding him; and Meryn-Trant"
Meryn-Trant (Meryn-Trant), Balon-Swann (Balon-Swann), 1386832, "will have brave Ser-Osmund guarding him; and Meryn-Trant as well." Theyre good for nothing better. "I need Balon-Swann"
Osmund-Kettleblack (Ser-Osmund), Balon-Swann (Balon-Swann), 1386832, "will have brave Ser-Osmund guarding him; and Meryn-Trant as well." Theyre good for nothing better. "I need Balon-Swann"
Balon-Swann (Balon-Swann), Sandor-Clegane (Hound), 1386846, "Ser-Osmund guarding him; and Meryn-Trant as well." Theyre good for nothing better. "I need Balon-Swann and the Hound"
Meryn-Trant (Meryn-Trant), Sandor-Clegane (Hound), 1386846, "Ser-Osmund guarding him; and Meryn-Trant as well." Theyre good for nothing better. "I need Balon-Swann and the Hound"
Balon-Swann (Balon-Swann), Stannis-Baratheon (Stannis), 1386887, "Theyre good for nothing better. "I need Balon-Swann and the Hound to lead sorties; to make certain Stannis"
Sandor-Clegane (Hound), Stannis-Baratheon (Stannis), 1386887, "Theyre good for nothing better. "I need Balon-Swann and the Hound to lead sorties; to make certain Stannis"
Stannis-Baratheon (Stannis), Jaime-Lannister (Jaime), 1386943, "to lead sorties; to make certain Stannis gets no toehold on our side of the Blackwater."  "Jaime"
Jaime-Lannister (Jaime), Joffrey-Baratheon (Joff), 1387022, "the Blackwater."  "Jaime would lead the sorties himself."  "From Riverrun? That quite a sortie."  "Joff"
Tyrion-Lannister (Tyrion), Jaime-Lannister (Jaime), 1387341, "shares their peril than one who hides behind his mother skirts."  "He thirteen; Tyrion."  "Remember Jaime"
Gyles-Rosby (Gyles), Boros-Blount (Ser-Boros-Blount), 1388091, "Ive decided to release Lord-Gyles." He had kept Gyles safe for just this gesture. "You can have Ser-Boros-Blount"
Boros-Blount (Ser-Boros-Blount), Cersei-Lannister (The-queen), 1388117, "He had kept Gyles safe for just this gesture. "You can have Ser-Boros-Blount back as well."  The-queen"
Gyles-Rosby (Gyles), Cersei-Lannister (The-queen), 1388117, "He had kept Gyles safe for just this gesture. "You can have Ser-Boros-Blount back as well."  The-queen"
Cersei-Lannister (The-queen), Boros-Blount (Ser-Boros), 1388145, "Gyles safe for just this gesture. "You can have Ser-Boros-Blount back as well."  The-queen mouth tightened. "Ser-Boros"
Boros-Blount (Ser-Boros), Gyles-Rosby (Rosby), 1388162, "this gesture. "You can have Ser-Boros-Blount back as well."  The-queen mouth tightened. "Ser-Boros can rot at Rosby"
Cersei-Lannister (The-queen), Gyles-Rosby (Rosby), 1388162, "this gesture. "You can have Ser-Boros-Blount back as well."  The-queen mouth tightened. "Ser-Boros can rot at Rosby"
Boros-Blount (Ser-Boros), Tommen-Baratheon (Tommen), 1388186, "have Ser-Boros-Blount back as well."  The-queen mouth tightened. "Ser-Boros can rot at Rosby;" she said; "but Tommen"
Cersei-Lannister (The-queen), Tommen-Baratheon (Tommen), 1388186, "have Ser-Boros-Blount back as well."  The-queen mouth tightened. "Ser-Boros can rot at Rosby;" she said; "but Tommen"
Gyles-Rosby (Rosby), Tommen-Baratheon (Tommen), 1388186, "have Ser-Boros-Blount back as well."  The-queen mouth tightened. "Ser-Boros can rot at Rosby;" she said; "but Tommen"
Gyles-Rosby (Rosby), Jacelyn-Bywater (Lord-Jacelyn), 1388240, "rot at Rosby;" she said; "but Tommen; "  "; stays where he is. He safer under Lord-Jacelyn"
Tommen-Baratheon (Tommen), Jacelyn-Bywater (Lord-Jacelyn), 1388240, "rot at Rosby;" she said; "but Tommen; "  "; stays where he is. He safer under Lord-Jacelyn"
Jacelyn-Bywater (Lord-Jacelyn), Gyles-Rosby (Lord-Gyles), 1388296, ""; stays where he is. He safer under Lord-Jacelyn protection than he would ever have been with Lord-Gyles"
Gyles-Rosby (Lord-Gyles), Cersei-Lannister (Cersei), 1388357, "than he would ever have been with Lord-Gyles."  Serving men cleared away the swan; hardly touched. Cersei"
Shae (Shae), Varys (Varys), 1389913, " His belly felt as if it were full of eels. How had she found Shae? Had Varys"
Myrcella-Baratheon (Myrcella), Tommen-Baratheon (Tommen), 1390228, ""Youve been scheming against me since the day you came to King Landing. You sold Myrcella; stole Tommen"
Myrcella-Baratheon (Myrcella), Joffrey-Baratheon (Joff), 1390259, "day you came to King Landing. You sold Myrcella; stole Tommen; and now you plot to have Joff"
Tommen-Baratheon (Tommen), Joffrey-Baratheon (Joff), 1390259, "day you came to King Landing. You sold Myrcella; stole Tommen; and now you plot to have Joff"
Joffrey-Baratheon (Joff), Tommen-Baratheon (Tommen), 1390316, "and now you plot to have Joff killed. You want him dead so you can rule through Tommen"
Tommen-Baratheon (Tommen), Cersei-Lannister (Cersei), 1390387, "you can rule through Tommen."  Well; I cant say the notion isnt tempting. "This is madness; Cersei"
Cersei-Lannister (Cersei), Stannis-Baratheon (Stannis), 1390396, "can rule through Tommen."  Well; I cant say the notion isnt tempting. "This is madness; Cersei. Stannis"
Tommen-Baratheon (Tommen), Stannis-Baratheon (Stannis), 1390396, "can rule through Tommen."  Well; I cant say the notion isnt tempting. "This is madness; Cersei. Stannis"
Joffrey-Baratheon (Joff), Tommen-Baratheon (Tommen), 1390992, "so long as no harm comes to my sons. If Joff should be killed; however; or if Tommen"
Tyrion-Lannister (Tyrion), Jaime-Lannister (Jaime), 1391390, "twisted one."  Tyrion stared at the dregs on the bottom of his wine cup. What would Jaime"
Osmund-Kettleblack (Ser-Osmund), Osney-Kettleblack (Osney), 1391998, "the room and threw open the heavy oaken door. "Bring in my brother whore."  Ser-Osmund brothers Osney"
Osmund-Kettleblack (Ser-Osmund), Osfryd-Kettleblack (Osfryd), 1392009, "and threw open the heavy oaken door. "Bring in my brother whore."  Ser-Osmund brothers Osney and Osfryd"
Osney-Kettleblack (Osney), Osfryd-Kettleblack (Osfryd), 1392009, "and threw open the heavy oaken door. "Bring in my brother whore."  Ser-Osmund brothers Osney and Osfryd"
Cersei-Lannister (Cersei), Joffrey-Baratheon (Joff), 1392602, "one."  "Bruises heal;" said Cersei in a bored tone. "The whore will live. So long as Joff"
Cersei-Lannister (Cersei), Tyrion-Lannister (Tyrion), 1392617, "heal;" said Cersei in a bored tone. "The whore will live. So long as Joff does."  Tyrion"
Joffrey-Baratheon (Joff), Tyrion-Lannister (Tyrion), 1392617, "heal;" said Cersei in a bored tone. "The whore will live. So long as Joff does."  Tyrion"
Cersei-Lannister (Cersei), Bronn (Bronn), 1392803, "would have given the game away. Youve lost; Cersei; and the Kettleblacks are even bigger fools than Bronn"
Cersei-Lannister (Cersei), Tyrion-Lannister (Tyrion), 1393451, "Ill play the part for her.  Cersei had not expected that. "You would not dare."  Tyrion"
Osfryd-Kettleblack (Osfryd), Tyrion-Lannister (dwarf), 1393731, "she cried out. Osfryd moved to her rescue. "One more step and Ill break her arm;" the dwarf"
Cersei-Lannister (Cersei), Tyrion-Lannister (Tyrion), 1395153, "with Cersei. "Get out!" was all the answer she could summon. "Get out of my sight!"  Tyrion"
Podrick-Payne (Pod), Shae (Shae), 1395573, "climb. He sent Pod for a flagon of wine and pushed his way into his bedchamber.  Shae"
Joffrey-Baratheon (Joffrey), Alayaya (Alayaya), 1396131, "her; and might well die in her place should some mischance of battle fell Joffrey? He wiped Alayaya"
Alayaya (Alayaya), Lady-Lollys (Lady-Lollys), 1396195, "battle fell Joffrey? He wiped Alayaya blood from his brow with the heel of his hand. "The Lady-Lollys"
Joffrey-Baratheon (Joffrey), Lady-Lollys (Lady-Lollys), 1396195, "battle fell Joffrey? He wiped Alayaya blood from his brow with the heel of his hand. "The Lady-Lollys"
Varys (Lord-Varys), Tyrion-Lannister (Tyrion), 1397310, "with a tunnel at the top. I had to stoop; and I think Lord-Varys was crawling."  Tyrion"
Shae (Shae), Tyrion-Lannister (Tyrion), 1397685, "not show any particular disturbance. "Doesnt mlord want to bed me?" asked Shae.  "In a moment." Tyrion"
Shae (Shae), Tyrion-Lannister (Tyrion), 1398699, "go to sleep; sweetling;" he urged; stroking her hair. Yet long after Shae had taken his advice; Tyrion"
Desmond-Grell (Ser-Desmond), Edmure-Tully (Edmure), 1399604, "the yard outside. Ser-Desmond had brought twenty casks up from the cellars; and the smallfolk were celebrating Edmure"
Edmure-Tully (Edmure), Robb-Stark (Robb), 1399629, "had brought twenty casks up from the cellars; and the smallfolk were celebrating Edmure imminent return and Robb"
Robb-Stark (Robb), Catelyn-Stark (Catelyn), 1399716, "and Robb conquest of the Crag by hoisting horns of nut-brown ale.  I cannot blame them; Catelyn"
Brienne (Brienne), Vyman (Maester-Vyman), 1401303, "Not kind at all." She had not meant to tell Brienne. No one knew but her and Maester-Vyman"
Brienne (Brienne), Rodrik-Cassel (Ser-Rodrik), 1401718, "of King Landing?" asked Brienne.  "Would that it was. The bird came from Castle Cerwyn; from Ser-Rodrik"
Catelyn-Stark (Catelyn), Robb-Stark (Robb), 1402153, "simple. When Catelyn tried to speak; the words caught in her throat. "I have no sons but Robb"
Brienne (Brienne), Bran-Stark (Bran), 1402289, "and for that much she was glad.  Brienne looked at her with horror. "My lady?"  "Bran"
Bran-Stark (Bran), Rickon-Stark (Rickon), 1402300, "that much she was glad.  Brienne looked at her with horror. "My lady?"  "Bran and Rickon"
Brienne (Brienne), Rickon-Stark (Rickon), 1402300, "that much she was glad.  Brienne looked at her with horror. "My lady?"  "Bran and Rickon"
Rickon-Stark (Rickon), Theon-Greyjoy (Theon-Greyjoy), 1402376, " "Bran and Rickon tried to escape; but were taken at a mill on the Acorn Water. Theon-Greyjoy"
Catelyn-Stark (Catelyn), Rickon-Stark (Rickon), 1402868, "theyre with the gods now."  "Are they?" Catelyn said sharply. "What god would let this happen? Rickon"
Rickon-Stark (Rickon), Bran-Stark (Bran), 1402929, "would let this happen? Rickon was only a baby. How could he deserve such a death? And Bran"
Brienne (Brienne), Bran-Stark (Bran), 1403170, "She showed Brienne her palms; her fingers. "These scars ;  they sent a man to cut Bran"
Bran-Stark (Bran), Theon-Greyjoy (Theon), 1403326, "him; but Bran wolf tore out the man throat." That gave her a moment pause. "I suppose Theon"
Brienne (Brienne), Sansa-Stark (Sansa), 1403602, "no wolves now."  The abrupt shift of topic left Brienne bewildered. "Your daughters ; "  "Sansa"
Arya-Stark (Arya), Eddard-Stark (Ned), 1404058, "would catch the light of the torches and shine like copper.  "And Arya; well ;  Ned"
Brienne (Brienne), Theon-Greyjoy (Theon-Greyjoy), 1404656, "it felt as though a giant hand were squeezing her chest. "I want them all dead; Brienne. Theon-Greyjoy"
Brienne (Brienne), Jaime-Lannister (Jaime-Lannister), 1404684, "though a giant hand were squeezing her chest. "I want them all dead; Brienne. Theon-Greyjoy first; then Jaime-Lannister"
Theon-Greyjoy (Theon-Greyjoy), Jaime-Lannister (Jaime-Lannister), 1404684, "though a giant hand were squeezing her chest. "I want them all dead; Brienne. Theon-Greyjoy first; then Jaime-Lannister"
Brienne (Brienne), Cersei-Lannister (Cersei), 1404695, "giant hand were squeezing her chest. "I want them all dead; Brienne. Theon-Greyjoy first; then Jaime-Lannister and Cersei"
Jaime-Lannister (Jaime-Lannister), Cersei-Lannister (Cersei), 1404695, "giant hand were squeezing her chest. "I want them all dead; Brienne. Theon-Greyjoy first; then Jaime-Lannister and Cersei"
Theon-Greyjoy (Theon-Greyjoy), Cersei-Lannister (Cersei), 1404695, "giant hand were squeezing her chest. "I want them all dead; Brienne. Theon-Greyjoy first; then Jaime-Lannister and Cersei"
Brienne (Brienne), Tyrion-Lannister (Imp), 1404707, "squeezing her chest. "I want them all dead; Brienne. Theon-Greyjoy first; then Jaime-Lannister and Cersei and the Imp"
Cersei-Lannister (Cersei), Tyrion-Lannister (Imp), 1404707, "squeezing her chest. "I want them all dead; Brienne. Theon-Greyjoy first; then Jaime-Lannister and Cersei and the Imp"
Jaime-Lannister (Jaime-Lannister), Tyrion-Lannister (Imp), 1404707, "squeezing her chest. "I want them all dead; Brienne. Theon-Greyjoy first; then Jaime-Lannister and Cersei and the Imp"
Theon-Greyjoy (Theon-Greyjoy), Tyrion-Lannister (Imp), 1404707, "squeezing her chest. "I want them all dead; Brienne. Theon-Greyjoy first; then Jaime-Lannister and Cersei and the Imp"
Tyrion-Lannister (Imp), Cersei-Lannister (The-queen), 1404776, "the Imp; every one; every one. But my girls ;  my girls will ; "  "The-queen"
Cersei-Lannister (The-queen), Brienne (Brienne), 1404822, "my girls will ; "  "The-queen ;  she has a little girl of her own;" Brienne"
Robb-Stark (Robb), Eddard-Stark (Ned), 1405134, " but no. Robb will avenge his brothers. Ice can kill as dead as fire. Ice was Ned"
Theon-Greyjoy (Theon), Eddard-Stark (Ned), 1405384, "be easy for him to get Theon head off; I fear. The Starks do not use headsmen. Ned"
Brienne (Brienne), Robb-Stark (Robb), 1405662, "and closed them; then slowly raised her eyes. "Ive sent him wine."  "Wine?" Brienne was lost. "Robb"
Brienne (Brienne), Theon-Greyjoy (Theon-Greyjoy), 1405683, "slowly raised her eyes. "Ive sent him wine."  "Wine?" Brienne was lost. "Robb? Or ;  Theon-Greyjoy"
Robb-Stark (Robb), Theon-Greyjoy (Theon-Greyjoy), 1405683, "slowly raised her eyes. "Ive sent him wine."  "Wine?" Brienne was lost. "Robb? Or ;  Theon-Greyjoy"
Brienne (Brienne), Jaime-Lannister (Kingslayer), 1405702, "eyes. "Ive sent him wine."  "Wine?" Brienne was lost. "Robb? Or ;  Theon-Greyjoy?"  "The Kingslayer"
Robb-Stark (Robb), Jaime-Lannister (Kingslayer), 1405702, "eyes. "Ive sent him wine."  "Wine?" Brienne was lost. "Robb? Or ;  Theon-Greyjoy?"  "The Kingslayer"
Theon-Greyjoy (Theon-Greyjoy), Jaime-Lannister (Kingslayer), 1405702, "eyes. "Ive sent him wine."  "Wine?" Brienne was lost. "Robb? Or ;  Theon-Greyjoy?"  "The Kingslayer"
Brienne (Brienne), Cleos-Frey (Cleos-Frey), 1405749, "was lost. "Robb? Or ;  Theon-Greyjoy?"  "The Kingslayer." The ploy had served her well with Cleos-Frey"
Jaime-Lannister (Kingslayer), Cleos-Frey (Cleos-Frey), 1405749, "was lost. "Robb? Or ;  Theon-Greyjoy?"  "The Kingslayer." The ploy had served her well with Cleos-Frey"
Robb-Stark (Robb), Cleos-Frey (Cleos-Frey), 1405749, "was lost. "Robb? Or ;  Theon-Greyjoy?"  "The Kingslayer." The ploy had served her well with Cleos-Frey"
Theon-Greyjoy (Theon-Greyjoy), Cleos-Frey (Cleos-Frey), 1405749, "was lost. "Robb? Or ;  Theon-Greyjoy?"  "The Kingslayer." The ploy had served her well with Cleos-Frey"
Cleos-Frey (Cleos-Frey), Jaime-Lannister (Jaime), 1405778, " Theon-Greyjoy?"  "The Kingslayer." The ploy had served her well with Cleos-Frey. I hope youre thirsty; Jaime"
Catelyn-Stark (Catelyn), Hoster-Tully (Lord-Hoster), 1406211, "all hours are midnight." Her footsteps rang hollowly when Catelyn left the hall. As she climbed to Lord-Hoster"
Bran-Stark (Bran), Rickon-Stark (Rickon), 1406859, "draught; perhaps?"  "Thank you; Maester; but no. I will not sleep away my grief. Bran and Rickon"
Vyman (Vyman), Hoster-Tully (Lord-Hoster), 1407015, "my father for a time."  "As you will; my lady." Vyman bowed and left her.  Lord-Hoster"
Robb-Stark (Robb), Walder-Frey (Walder-Frey), 1408679, "my girls back; I want Robb to lay down his sword and pick some homely daughter of Walder-Frey"
Walder-Frey (Walder-Frey), Bran-Stark (Bran), 1408728, "and pick some homely daughter of Walder-Frey to make him happy and give him sons. I want Bran"
Bran-Stark (Bran), Rickon-Stark (Rickon), 1408739, "some homely daughter of Walder-Frey to make him happy and give him sons. I want Bran and Rickon"
Walder-Frey (Walder-Frey), Rickon-Stark (Rickon), 1408739, "some homely daughter of Walder-Frey to make him happy and give him sons. I want Bran and Rickon"
Bran-Stark (Bran), Catelyn-Stark (Catelyn), 1408764, "make him happy and give him sons. I want Bran and Rickon back; I want ; " Catelyn"
Rickon-Stark (Rickon), Catelyn-Stark (Catelyn), 1408764, "make him happy and give him sons. I want Bran and Rickon back; I want ; " Catelyn"
Rymund (Rymund), Catelyn-Stark (Catelyn), 1409239, "sweet. "I loved a maid as red as autumn;" Rymund sang; "with sunset in her hair."  Catelyn"
Edmure-Tully (Lord-Edmure), Jaime-Lannister (Kingslayer), 1409791, "squinted at them suspiciously. "Begging your forgiveness; mlady; but Lord-Edmure says no one is to see the Kingslayer"
Jaime-Lannister (Kingslayer), Edmure-Tully (Lord-Edmure), 1409857, "one is to see the Kingslayer without a writing from him; with his seal upon it."  "Lord-Edmure"
Catelyn-Stark (Catelyn), Brienne (Brienne), 1410455, "hung from a hook on the low ceiling. Catelyn took it down and turned up the flame. "Brienne"
Jaime-Lannister (Jaime), Catelyn-Stark (Lady-Stark), 1411269, "I suppose.  Jaime raised his hands to cover his face; the chains around his wrists clanking. "Lady-Stark"
Catelyn-Stark (Lady-Stark), Jaime-Lannister (Jaime), 1415028, "the door pull when he said; "Lady-Stark." She turned; waited. "Things go to rust in this damp;" Jaime"
Catelyn-Stark (Catelyn), Jaime-Lannister (Jaime), 1415778, "is raw."  Catelyn hung the lamp from the door and moved the cup and flagon closer. Jaime"
Catelyn-Stark (Catelyn), Joffrey-Baratheon (Joffrey), 1416083, "question; Lady-Catelyn?"  Not knowing how long this game might continue; Catelyn wasted no time. "Are you Joffrey"
Joffrey-Baratheon (Joffrey), Cersei-Lannister (Cersei), 1416234, "want it from your own lips."  He shrugged. "Joffrey is mine. As are the rest of Cersei"
Stafford-Lannister (Ser-Stafford-Lannister), Jaime-Lannister (Jaime), 1416445, "answers. Do all my kin still live?"  "Ser-Stafford-Lannister was slain at Oxcross; I am told."  Jaime"
Jaime-Lannister (Jaime), Cersei-Lannister (Cersei), 1416503, "slain at Oxcross; I am told."  Jaime was unmoved. "Uncle Dolt; my sister called him. It Cersei"
Cersei-Lannister (Cersei), Tyrion-Lannister (Tyrion), 1416514, "Oxcross; I am told."  Jaime was unmoved. "Uncle Dolt; my sister called him. It Cersei and Tyrion"
Jaime-Lannister (Jaime), Tyrion-Lannister (Tyrion), 1416514, "Oxcross; I am told."  Jaime was unmoved. "Uncle Dolt; my sister called him. It Cersei and Tyrion"
Jaime-Lannister (Jaime), Catelyn-Stark (Catelyn), 1416674, "not long; if the gods are good.  Jaime drank some more wine. "Ask your next."  Catelyn"
Bran-Stark (Bran), Jaime-Lannister (Jaime), 1417686, "your catspaw a bag of silver to make certain Bran would never wake."  "Did I now?" Jaime"
Catelyn-Stark (Lady-Stark), Bran-Stark (Bran), 1418701, "hired anyone to do my killing. Believe what you will; Lady-Stark; but if I had wanted your Bran"
Cersei-Lannister (Cersei), Tyrion-Lannister (Imp), 1418904, "did."  "If so; Id know. Cersei keeps no secrets from me."  "Then it was the Imp"
Tyrion-Lannister (Tyrion), Bran-Stark (Bran), 1418943, "no secrets from me."  "Then it was the Imp."  "Tyrion is as innocent as your Bran"
Petyr-Baelish (Lord-Baelish), Joffrey-Baratheon (Prince-Joffrey), 1419279, "of Valyrian steel and a dragonbone hilt. Your brother won it from Lord-Baelish at the tourney on Prince-Joffrey"
Loras-Tyrell (Knight-of-Flowers), Catelyn-Stark (Catelyn), 1419604, " "Wagering on you when you tilted against the Knight-of-Flowers." Yet when she heard her own words Catelyn"
Catelyn-Stark (Catelyn), Tyrion-Lannister (Tyrion), 1419673, "words Catelyn knew she had gotten it wrong. "No ;  was it the other way?"  "Tyrion"
Tyrion-Lannister (Tyrion), Jaime-Lannister (Jaime), 1419711, "wrong. "No ;  was it the other way?"  "Tyrion always backed me in the lists;" Jaime"
Jaime-Lannister (Jaime), Loras-Tyrell (Ser-Loras), 1419741, "it the other way?"  "Tyrion always backed me in the lists;" Jaime said; "but that day Ser-Loras"
Tyrion-Lannister (Tyrion), Loras-Tyrell (Ser-Loras), 1419741, "it the other way?"  "Tyrion always backed me in the lists;" Jaime said; "but that day Ser-Loras"
Tyrion-Lannister (Tyrion-Lannister), Catelyn-Stark (Catelyn), 1420138, "drunk?"  Tyrion-Lannister had said much the same thing as they rode through the-Mountains of the Moon; Catelyn"
Catelyn-Stark (Catelyn), Petyr-Baelish (Petyr), 1420188, "thing as they rode through the-Mountains of the Moon; Catelyn remembered. She had refused to believe him. Petyr"
Jaime-Lannister (Jaime), Tyrion-Lannister (Tyrion), 1420335, "her so much he fought a duel for her hand ;  and yet if Jaime and Tyrion"
Stannis-Baratheon (Stannis), Renly-Baratheon (Renly), 1420967, "or your next answer will be as poor."  "Stannis marches against King Landing;" she said grudgingly. "Renly"
Jaime-Lannister (Jaime), Renly-Baratheon (Renly), 1421107, "brother; through some black art I do not understand."  "A pity;" Jaime said. "I rather liked Renly"
Jaime-Lannister (Jaime), Stannis-Baratheon (Stannis), 1421123, "some black art I do not understand."  "A pity;" Jaime said. "I rather liked Renly; though Stannis"
Renly-Baratheon (Renly), Stannis-Baratheon (Stannis), 1421123, "some black art I do not understand."  "A pity;" Jaime said. "I rather liked Renly; though Stannis"
Stannis-Baratheon (Stannis), Renly-Baratheon (Renly), 1421189, ""I rather liked Renly; though Stannis is quite another tale. What side have the Tyrells taken?"  "Renly"
Renly-Baratheon (Renly), Robb-Stark (Robb), 1421266, " "Renly; at first. Now; I could not say."  "Your boy must be feeling lonely."  "Robb"
Tyrion-Lannister (Tyrion), Catelyn-Stark (Catelyn), 1422035, "sip. "Tyrion is clever enough to realize that your son will never consent to ransom me."  Catelyn"
Catelyn-Stark (Catelyn), Robb-Stark (Robb), 1422060, "to realize that your son will never consent to ransom me."  Catelyn could not deny it. "Robb"
Catelyn-Stark (Catelyn), Rickard-Karstark (Rickard-Karstark), 1422114, "consent to ransom me."  Catelyn could not deny it. "Robb bannermen would sooner see you dead. Rickard-Karstark"
Robb-Stark (Robb), Rickard-Karstark (Rickard-Karstark), 1422114, "consent to ransom me."  Catelyn could not deny it. "Robb bannermen would sooner see you dead. Rickard-Karstark"
Jaime-Lannister (Kingslayer), Aerys-II-Targaryen (Aerys-Targaryen), 1423246, "Kingslayer."  "Kingslayer;" he pronounced carefully. "And such a king he was!" He lifted his cup. "To Aerys-Targaryen"
Catelyn-Stark (Lady-Stark), Eddard-Stark (Ned), 1423732, "act."  "I told you; there are no men like me. Answer me this; Lady-Stark; did your Ned"
Eddard-Stark (Ned), Brandon-Stark-(son-of-Cregan) (BrandonStark), 1423825, "your Ned ever tell you the manner of his father death? Or his brother?"  "They strangled BrandonStark"
Brandon-Stark-(son-of-Cregan) (BrandonStark), Rickard-Stark (Lord-Rickard), 1423880, "his father death? Or his brother?"  "They strangled BrandonStark while his father watched; and then killed Lord-Rickard"
Jaime-Lannister (Jaime), Eddard-Stark (Ned), 1424073, ""The cord or the axe; I suppose."  Jaime took a swallow; wiped his mouth. "No doubt Ned"
Brandon-Stark-(son-of-Cregan) (BrandonStark), Jaime-Lannister (Jaime), 1424829, "when the news had been brought to Riverrun. The gallant fool; was what he called BrandonStark.  Jaime"
Rhaegar (Rhaegar), Aerys-II-Targaryen (Aerys), 1424993, "Keep with a few companions; shouting for Prince-Rhaegar to come out and die. But Rhaegar wasnt there. Aerys"
Ethan-Glover (Ethan-Glover), Brandon-Stark-(son-of-Cregan) (BrandonStark), 1425138, "plotting his son murder. The others were lords sons too; it seems to me."  "Ethan-Glover was BrandonStark"
Brandon-Stark-(son-of-Cregan) (BrandonStark), Catelyn-Stark (Catelyn), 1425155, "son murder. The others were lords sons too; it seems to me."  "Ethan-Glover was BrandonStark squire;" Catelyn"
Ethan-Glover (Ethan-Glover), Catelyn-Stark (Catelyn), 1425155, "son murder. The others were lords sons too; it seems to me."  "Ethan-Glover was BrandonStark squire;" Catelyn"
