char 1, char2, index, text
Eddard-Stark (Ned-Stark), Stannis-Baratheon (Stannis), 2103645, "we. I am the only true king in Westeros; north or south. And you are Ned-Stark bastard." Stannis"
Eddard-Stark (Ned-Stark), Tywin-Lannister (Tywin-Lannister), 2103701, "Westeros; north or south. And you are Ned-Stark bastard." Stannis studied him with those dark blue eyes. "Tywin-Lannister"
Stannis-Baratheon (Stannis), Tywin-Lannister (Tywin-Lannister), 2103701, "Westeros; north or south. And you are Ned-Stark bastard." Stannis studied him with those dark blue eyes. "Tywin-Lannister"
Eddard-Stark (Ned-Stark), Roose-Bolton (Roose-Bolton), 2103724, "south. And you are Ned-Stark bastard." Stannis studied him with those dark blue eyes. "Tywin-Lannister has named Roose-Bolton"
Stannis-Baratheon (Stannis), Roose-Bolton (Roose-Bolton), 2103724, "south. And you are Ned-Stark bastard." Stannis studied him with those dark blue eyes. "Tywin-Lannister has named Roose-Bolton"
Tywin-Lannister (Tywin-Lannister), Roose-Bolton (Roose-Bolton), 2103724, "south. And you are Ned-Stark bastard." Stannis studied him with those dark blue eyes. "Tywin-Lannister has named Roose-Bolton"
Jon-Snow (Jon), Theon-Greyjoy (Theon-Greyjoy), 2104207, "loyal Lord of Winterfell."  He is looking at me; Jon thought; stunned. "Winterfell is no more. Theon-Greyjoy"
Theon-Greyjoy (Theon-Greyjoy), Stannis-Baratheon (Stannis), 2104270, "stunned. "Winterfell is no more. Theon-Greyjoy put it to the torch."  "Granite does not burn easily;" Stannis"
Stannis-Baratheon (King-Stannis), Melisandre (Melisandre), 2104799, "forget. I am a Snow; not a Stark."  "It you who are forgetting;" King-Stannis replied.  Melisandre"
Melisandre (Melisandre), Jon-Snow (Jon), 2104822, "a Stark."  "It you who are forgetting;" King-Stannis replied.  Melisandre put a warm hand on Jon"
Stannis-Baratheon (King-Stannis), Jon-Snow (Jon), 2104822, "a Stark."  "It you who are forgetting;" King-Stannis replied.  Melisandre put a warm hand on Jon"
Jon-Snow (Lord-Snow), Alliser-Thorne (Ser-Alliser-Thorne), 2104926, "on Jon arm. "A king can remove the taint of bastardy with a stroke; Lord-Snow."  Lord-Snow. Ser-Alliser-Thorne"
Jon-Snow (Jon), Melisandre (Melisandre), 2105354, "knelt before a heart tree and swore to hold no lands and father no children."  "Jon." Melisandre"
Robb-Stark (Robb), Bran (Bran), 2105901, "had been ashamed of those dreams. Winterfell would go to Robb and then his sons; or to Bran"
Bran (Bran), Rickon (Rickon), 2105911, "ashamed of those dreams. Winterfell would go to Robb and then his sons; or to Bran or Rickon"
Robb-Stark (Robb), Rickon (Rickon), 2105911, "ashamed of those dreams. Winterfell would go to Robb and then his sons; or to Bran or Rickon"
Bran (Bran), Robb-Stark (Robb), 2105923, "those dreams. Winterfell would go to Robb and then his sons; or to Bran or Rickon should Robb"
Rickon (Rickon), Robb-Stark (Robb), 2105923, "those dreams. Winterfell would go to Robb and then his sons; or to Bran or Rickon should Robb"
Bran (Bran), Sansa-Stark (Sansa), 2105964, "and then his sons; or to Bran or Rickon should Robb die childless. And after them came Sansa"
Rickon (Rickon), Sansa-Stark (Sansa), 2105964, "and then his sons; or to Bran or Rickon should Robb die childless. And after them came Sansa"
Robb-Stark (Robb), Sansa-Stark (Sansa), 2105964, "and then his sons; or to Bran or Rickon should Robb die childless. And after them came Sansa"
Bran (Bran), Arya-Stark (Arya), 2105973, "his sons; or to Bran or Rickon should Robb die childless. And after them came Sansa and Arya"
Rickon (Rickon), Arya-Stark (Arya), 2105973, "his sons; or to Bran or Rickon should Robb die childless. And after them came Sansa and Arya"
Robb-Stark (Robb), Arya-Stark (Arya), 2105973, "his sons; or to Bran or Rickon should Robb die childless. And after them came Sansa and Arya"
Sansa-Stark (Sansa), Arya-Stark (Arya), 2105973, "his sons; or to Bran or Rickon should Robb die childless. And after them came Sansa and Arya"
Melisandre (red-woman), Robb-Stark (Robb), 2106186, "never wanted this; he thought as he stood before the blue-eyed king and the red-woman. I loved Robb"
Melisandre (Melisandre), Tormund (Tormund-Thunderfist), 2107231, "the rest; but we both know they will return. Melisandre has seen that in her fires. This Tormund-Thunderfist"
Rattleshirt (Lord-of-Bones), Styr (Magnar-of-Thenn), 2107889, "well; other leaders. The one who calls himself the Lord-of-Bones; some of their clan chiefs; the new Magnar-of-Thenn"
Jon-Snow (Jon), Benjen-Stark (Benjen), 2108515, ""Would you agree?"  "My father dreamed of resettling the Gift;" Jon admitted. "He and my uncle Benjen"
Jon-Snow (Jon), Stannis-Baratheon (king-Stannis), 2109679, "new subjects. Are you refusing me; Jon-Snow?"  "No;" Jon said; too quickly. It was Winterfell the king-Stannis"
Stannis-Baratheon (Stannis), Jon-Snow (Jon), 2109991, "patient man; as your black brothers are about to discover." Stannis put a thin; fleshless hand on Jon"
Tyrion-Lannister (Tyrion), Jaime-Lannister (Jaime), 2111901, "quite so dank."  For a moment Tyrion could not breathe. "You?"  "Well; most of me." Jaime"
Jaime-Lannister (Jaime), Tyrion-Lannister (Tyrion), 2112448, "was noseless." Jaime lowered the torch; so the light bathed his brother face. "An impressive scar."  Tyrion"
Tyrion-Lannister (Tyrion), Jaime-Lannister (Jaime), 2114684, ""Thank you; Brother;" Tyrion said. "For my life."  "It was � a debt I owed you." Jaime"
Tyrion-Lannister (Tyrion), Jaime-Lannister (Jaime), 2114981, "said something cruel about me once? Ill try not to weep. Tell me."  "Tyrion �"  Jaime"
Jaime-Lannister (Jaime), Tyrion-Lannister (Tyrion), 2115010, "once? Ill try not to weep. Tell me."  "Tyrion �"  Jaime is afraid. "Tell me;" Tyrion"
Jaime-Lannister (Jaime), Tysha (Tysha), 2115055, " "Tyrion �"  Jaime is afraid. "Tell me;" Tyrion said again.  His brother looked away. "Tysha"
Tyrion-Lannister (Tyrion), Tysha (Tysha), 2115055, " "Tyrion �"  Jaime is afraid. "Tell me;" Tyrion said again.  His brother looked away. "Tysha"
Jaime-Lannister (Jaime), Tysha (Tysha), 2115445, "his own breath whistling hollowly through the scar of his nose. Jaime could not meet his eyes. Tysha"
Jaime-Lannister (Jaime), Tyrion-Lannister (Tyrion), 2116951, "to scream.  Jaime came up behind him. "I have the gaoler keys."  "Then use them." Tyrion"
Tyrion-Lannister (Tyrion), Jaime-Lannister (Jaime), 2116973, "came up behind him. "I have the gaoler keys."  "Then use them." Tyrion stepped aside.  Jaime"
Tyrion-Lannister (Tyrion), Varys (Varys), 2117166, "coming?"  "Not with you." Tyrion stepped through. "Give me the keys and go. I will find Varys"
Tyrion-Lannister (dwarf), Jaime-Lannister (Jaime), 2117441, "we will be well matched if we should ever meet again. The cripple and the dwarf."  Jaime"
Tyrion-Lannister (Tyrion), Joffrey-Baratheon (Joffrey), 2117659, "question was another knife; twisting in his guts. "Are you sure you want to know?" asked Tyrion. "Joffrey"
Joffrey-Baratheon (Joffrey), Aerys-Targaryen (Aerys), 2117699, ""Are you sure you want to know?" asked Tyrion. "Joffrey would have been a worse king than Aerys"
Tyrion-Lannister (Tyrion), Aerys-Targaryen (Aerys), 2117699, ""Are you sure you want to know?" asked Tyrion. "Joffrey would have been a worse king than Aerys"
Cersei-Lannister (Cersei), Lancel (Lancel), 2118213, "spell every little thing out for you? Very well. Cersei is a lying whore; she been fucking Lancel"
Cersei-Lannister (Cersei), Osmund-Kettleblack (Osmund-Kettleblack), 2118236, "little thing out for you? Very well. Cersei is a lying whore; she been fucking Lancel and Osmund-Kettleblack"
Lancel (Lancel), Osmund-Kettleblack (Osmund-Kettleblack), 2118236, "little thing out for you? Very well. Cersei is a lying whore; she been fucking Lancel and Osmund-Kettleblack"
Jaime-Lannister (Jaime), Tyrion-Lannister (Tyrion), 2118491, "to see; there in the torchlit gloom.  Jaime turned without a word and walked away.  Tyrion"
Sansa-Stark (Lady-Sansa), Dontos-Hollard (Ser-Dontos-Hollard), 2120169, "wife?"  "I have found no trace of Lady-Sansa in King Landing; sad to say. Nor of Ser-Dontos-Hollard"
Varys (Varys), Tyrion-Lannister (dwarf), 2120426, "was much confusion that night. My little birds are silent." Varys gave a gentle tug at the dwarf"
Tyrion-Lannister (Tyrion), Varys (eunuch), 2120567, "must away. Your path is down."  That no lie; at least. Tyrion waddled along in the eunuch"
Maegor (Maegor-the-Cruel), Varys (Varys), 2120858, "of the dungeons are these?" he asked.  "Maegor-the-Cruel decreed four levels of dungeons for his castle;" Varys"
Tyrion-Lannister (Tyrion), Varys (Varys), 2121805, "darkness here. There are things you would not wish to see."  Tyrion hung back a moment. Varys"
Jaime-Lannister (Jaime), Varys (eunuch), 2122243, "not be afraid; he thought; before he remembered what Jaime had done to him. He took the eunuch"
Tyrion-Lannister (Tyrion), Shae (Shae), 2123554, "tiles. Something niggled at Tyrion for a moment. Then it came to him. This is the place Shae"
Shae (Shae), Varys (Varys), 2123577, "for a moment. Then it came to him. This is the place Shae told me of; when Varys"
Varys (Varys), Tyrion-Lannister (Tyrion), 2126926, "on; the voices faded quickly. Small wonder Varys did not want me to climb the bloody ladder; Tyrion"
Shae (Shae), Tyrion-Lannister (Tyrion), 2128413, "about her throat. A chain of linked golden hands; each holding the next.  "My lady Shae;" Tyrion"
Tywin-Lannister (Lord-Tywin), Tyrion-Lannister (Tyrion), 2130630, "tower; bedrobe hiked up around his hips. At the sound of steps; Lord-Tywin raised his eyes.  Tyrion"
Tyrion-Lannister (Tyrion), Tywin-Lannister (Tywin-Lannister), 2130715, "eyes.  Tyrion gave him a mocking half bow. "My lord."  "Tyrion." If he was afraid; Tywin-Lannister"
Tyrion-Lannister (Tyrion), Tysha (Tysha), 2131926, "word; and it seems to come so easily to your lips." Tyrion gestured impatiently with the bow. "Tysha"
Tyrion-Lannister (Tyrion), Tywin-Lannister (Lord-Tywin), 2132361, ""On her way where?"  "Wherever whores go."  Tyrion finger clenched. The crossbow whanged just as Lord-Tywin"
Stannis-Baratheon (king-Stannis), Samwell-Tarly (Sam), 2133484, "xxx xxx xxx xxx xxx xxx xxx xxx xxx xxx xxx xxx  The king-Stannis was angry. Sam"
Melisandre (Melisandre), Samwell-Tarly (Sam), 2133770, "the red-woman Melisandre looked as if she found the scene amusing.  I have no place here; Sam"
Samwell-Tarly (Sam), Aemon-Targaryen (Maester-Aemon), 2133856, "no place here; Sam thought anxiously; when her red eyes fell upon him. Someone had to help Maester-Aemon"
Jeor-Mormont (Old-Bear), Bowen-Marsh (Bowen-Marsh), 2133989, "at me; Im just the maester steward. The others were contenders for the Old-Bear command; all but Bowen-Marsh"
Bowen-Marsh (Bowen-Marsh), Samwell-Tarly (Sam), 2134070, "Old-Bear command; all but Bowen-Marsh; who had withdrawn from the contest but remained castellan and Lord Steward. Sam"
Samwell-Tarly (Sam), Melisandre (Melisandre), 2134104, "who had withdrawn from the contest but remained castellan and Lord Steward. Sam did not understand why Melisandre"
Melisandre (Melisandre), Stannis-Baratheon (King-Stannis), 2134152, "castellan and Lord Steward. Sam did not understand why Melisandre should seem so interested in him.  King-Stannis"
Samwell-Tarly (Sam), Stannis-Baratheon (King-Stannis), 2134152, "castellan and Lord Steward. Sam did not understand why Melisandre should seem so interested in him.  King-Stannis"
Samwell-Tarly (Sam), Aemon-Targaryen (Maester-Aemon), 2134273, "black brothers on their knees for an extraordinarily long time. "Rise;" he said at last. Sam gave Maester-Aemon"
Aemon-Targaryen (Maester-Aemon), Janos-Slynt (Lord-Janos-Slynt), 2134338, "said at last. Sam gave Maester-Aemon his shoulder to help him back up.  The sound of Lord-Janos-Slynt"
Samwell-Tarly (Sam), Janos-Slynt (Lord-Janos-Slynt), 2134338, "said at last. Sam gave Maester-Aemon his shoulder to help him back up.  The sound of Lord-Janos-Slynt"
Stannis-Baratheon (Stannis), Janos-Slynt (Janos), 2134806, "it; I know�"  "The singers may do as they like;" Stannis snapped. "Spare me your fawning; Janos"
Stannis-Baratheon (king-Stannis), Cotter-Pyke (Cotter-Pyke), 2135789, "some of the others. "Do you want the king-Stannis to wipe our arses for us too?" said Cotter-Pyke"
Denys-Mallister (Ser-Denys-Mallister), Edd-Tollett (Dolorous-Edd), 2135981, "Brothers; and to them alone;" insisted Ser-Denys-Mallister. "If they choose wisely they wont be choosing me;" moaned Dolorous-Edd"
Denys-Mallister (Ser-Denys-Mallister), Aemon-Targaryen (Maester-Aemon), 2135996, "and to them alone;" insisted Ser-Denys-Mallister. "If they choose wisely they wont be choosing me;" moaned Dolorous-Edd. Maester-Aemon"
Edd-Tollett (Dolorous-Edd), Aemon-Targaryen (Maester-Aemon), 2135996, "and to them alone;" insisted Ser-Denys-Mallister. "If they choose wisely they wont be choosing me;" moaned Dolorous-Edd. Maester-Aemon"
Brandon-the-Builder (Brandon-the-Builder), Jeor-Mormont (Jeor-Mormont), 2136145, ""Your Grace; the Night Watch has been choosing its own leader since Brandon-the-Builder raised the Wall. Through Jeor-Mormont"
Janos-Slynt (Lord-Janos), Bowen-Marsh (Bowen-Marsh), 2136603, "courage to say so."  That took Lord-Janos aback. He smiled uncertainly and began to sweat; but Bowen-Marsh"
Stannis-Baratheon (king-Stannis), Janos-Slynt (Janos), 2136806, ""Any of you; I would think. Even the cook." The look the king-Stannis gave Slynt was cold. "Janos"
Stannis-Baratheon (Stannis), Jon-Arryn (Jon-Arryn), 2137428, "their rounds." Stannis narrowed his eyes. "Do not trifle with me; my lord. I saw the proof Jon-Arryn"
Janos-Slynt (Lord-Slynt), Aemon-Targaryen (Maester-Aemon), 2137975, "as you did yourself."  Lord-Slynt jowls were quivering; but before he could frame a further protest Maester-Aemon"
Denys-Mallister (Ser-Denys), Stannis-Baratheon (king-Stannis), 2138811, "the wars of the Seven Kingdoms. For eight thousand years�"  "I know your history; Ser-Denys;" the king-Stannis"
Cotter-Pyke (Cotter-Pyke), Edd-Tollett (Dolorous-Edd), 2139110, "always have."  "Well defend the Wall to the last man;" said Cotter-Pyke.  "Probably me;" said Dolorous-Edd"
Cotter-Pyke (Cotter-Pyke), Stannis-Baratheon (Stannis), 2139140, "Wall to the last man;" said Cotter-Pyke.  "Probably me;" said Dolorous-Edd; in a resigned tone.  Stannis"
Edd-Tollett (Dolorous-Edd), Stannis-Baratheon (Stannis), 2139140, "Wall to the last man;" said Cotter-Pyke.  "Probably me;" said Dolorous-Edd; in a resigned tone.  Stannis"
Bowen-Marsh (Marsh), Stannis-Baratheon (King-Stannis), 2139464, "pot of wildfire tossed onto a brazier. Marsh; Mallister; and Pyke all tried to speak at once. King-Stannis"
Bowen-Marsh (Bowen-Marsh), Othell-Yarwyck (Othell-Yarwyck), 2140263, "have the men;" objected Bowen-Marsh.  "Some of the abandoned castles are scarce more than ruins;" said Othell-Yarwyck"
Bowen-Marsh (Bowen-Marsh), Melisandre (Melisandre), 2140648, "them all garrisoned again within the year; and nightfires burning before their gates."  "Nightfires?" Bowen-Marsh gave Melisandre"
Samwell-Tarly (Sam), Bowen-Marsh (Bowen-Marsh), 2141165, "world dies with us."  The officers did not know how to take that; Sam could see. Bowen-Marsh"
Bowen-Marsh (Bowen-Marsh), Othell-Yarwyck (Othell-Yarwyck), 2141184, "with us."  The officers did not know how to take that; Sam could see. Bowen-Marsh and Othell-Yarwyck"
Samwell-Tarly (Sam), Othell-Yarwyck (Othell-Yarwyck), 2141184, "with us."  The officers did not know how to take that; Sam could see. Bowen-Marsh and Othell-Yarwyck"
Bowen-Marsh (Bowen-Marsh), Janos-Slynt (Janos-Slynt), 2141223, "did not know how to take that; Sam could see. Bowen-Marsh and Othell-Yarwyck exchanged a doubtful look; Janos-Slynt"
Othell-Yarwyck (Othell-Yarwyck), Janos-Slynt (Janos-Slynt), 2141223, "did not know how to take that; Sam could see. Bowen-Marsh and Othell-Yarwyck exchanged a doubtful look; Janos-Slynt"
Samwell-Tarly (Sam), Janos-Slynt (Janos-Slynt), 2141223, "did not know how to take that; Sam could see. Bowen-Marsh and Othell-Yarwyck exchanged a doubtful look; Janos-Slynt"
Bowen-Marsh (Bowen-Marsh), Hobb (Three-Finger-Hobb), 2141257, "to take that; Sam could see. Bowen-Marsh and Othell-Yarwyck exchanged a doubtful look; Janos-Slynt was fuming; and Three-Finger-Hobb"
Janos-Slynt (Janos-Slynt), Hobb (Three-Finger-Hobb), 2141257, "to take that; Sam could see. Bowen-Marsh and Othell-Yarwyck exchanged a doubtful look; Janos-Slynt was fuming; and Three-Finger-Hobb"
Othell-Yarwyck (Othell-Yarwyck), Hobb (Three-Finger-Hobb), 2141257, "to take that; Sam could see. Bowen-Marsh and Othell-Yarwyck exchanged a doubtful look; Janos-Slynt was fuming; and Three-Finger-Hobb"
Samwell-Tarly (Sam), Hobb (Three-Finger-Hobb), 2141257, "to take that; Sam could see. Bowen-Marsh and Othell-Yarwyck exchanged a doubtful look; Janos-Slynt was fuming; and Three-Finger-Hobb"
Melisandre (Melisandre), Stannis-Baratheon (Stannis-Baratheon), 2141579, "promised?"  "He stands before you;" Melisandre declared; "though you do not have the eyes to see. Stannis-Baratheon"
Stannis-Baratheon (king-Stannis), Samwell-Tarly (Sam), 2141847, "bears Lightbringer; the red sword of heroes."  Her words seemed to make the king-Stannis desperately uncomfortable; Sam"
Samwell-Tarly (Sam), Stannis-Baratheon (Stannis), 2141860, "the red sword of heroes."  Her words seemed to make the king-Stannis desperately uncomfortable; Sam saw. Stannis"
Stannis-Baratheon (King-Stannis), Samwell-Tarly (Sam-the-Slayer), 2142331, "that killed the creature in the snow;" King-Stannis said; when only the four of them remained.  "Sam-the-Slayer"
Samwell-Tarly (Sam-the-Slayer), Melisandre (Melisandre), 2142344, "killed the creature in the snow;" King-Stannis said; when only the four of them remained.  "Sam-the-Slayer." Melisandre"
Stannis-Baratheon (King-Stannis), Melisandre (Melisandre), 2142344, "killed the creature in the snow;" King-Stannis said; when only the four of them remained.  "Sam-the-Slayer." Melisandre"
Melisandre (Melisandre), Samwell-Tarly (Sam), 2142357, "in the snow;" King-Stannis said; when only the four of them remained.  "Sam-the-Slayer." Melisandre smiled.  Sam"
Samwell-Tarly (Samwell-Tarly), Stannis-Baratheon (King-Stannis), 2142501, "Your Grace. I mean; I am; yes. Im Samwell-Tarly; yes."  "Your father is an able soldier;" King-Stannis"
Stannis-Baratheon (King-Stannis), Mace-Tyrell (Mace-Tyrell), 2142561, "yes."  "Your father is an able soldier;" King-Stannis said. "He defeated my brother once; at Ashford. Mace-Tyrell"
Mace-Tyrell (Mace-Tyrell), Randyll-Tarly (Lord-Randyll), 2142633, "my brother once; at Ashford. Mace-Tyrell has been pleased to claim the honors for that victory; but Lord-Randyll"
Randyll-Tarly (Lord-Randyll), Cafferen (Lord-Cafferen), 2142717, "honors for that victory; but Lord-Randyll had decided matters before Tyrell ever found the battlefield. He slew Lord-Cafferen"
Cafferen (Lord-Cafferen), Aerys-Targaryen (Aerys), 2142782, "the battlefield. He slew Lord-Cafferen with that great Valyrian sword of his and sent his head to Aerys"
Aerys-Targaryen (Aerys), Stannis-Baratheon (king-Stannis), 2142801, "He slew Lord-Cafferen with that great Valyrian sword of his and sent his head to Aerys." The king-Stannis"
Cafferen (Lord-Cafferen), Stannis-Baratheon (king-Stannis), 2142801, "He slew Lord-Cafferen with that great Valyrian sword of his and sent his head to Aerys." The king-Stannis"
Stannis-Baratheon (Stannis), Aemon-Targaryen (Maester-Aemon), 2143075, "the black; you would make a useful hostage;" Stannis mused.  "He has taken the black; sire;" Maester-Aemon"
Aemon-Targaryen (Maester-Aemon), Stannis-Baratheon (king-Stannis), 2143133, ""He has taken the black; sire;" Maester-Aemon pointed out.  "I am well aware of that;" the king-Stannis"
Stannis-Baratheon (king-Stannis), Aemon-Targaryen (Aemon-Targaryen), 2143190, ""I am well aware of that;" the king-Stannis said. "I am aware of more than you know; Aemon-Targaryen"
Aemon-Targaryen (Aemon), Stannis-Baratheon (king-Stannis), 2143328, "only Aemon; sire. We give up our House names when we forge our maester chains."  The king-Stannis"
Samwell-Tarly (Sam), Jon-Snow (Jon-Snow), 2143496, "this creature with an obsidian dagger; I am told;" he said to Sam.  "Y-yes; Your Grace. Jon-Snow"
Jon-Snow (Jon-Snow), Melisandre (red-woman), 2143542, "told;" he said to Sam.  "Y-yes; Your Grace. Jon-Snow gave it to me."  "Dragonglass." The red-woman"
Samwell-Tarly (Sam), Melisandre (red-woman), 2143542, "told;" he said to Sam.  "Y-yes; Your Grace. Jon-Snow gave it to me."  "Dragonglass." The red-woman"
Stannis-Baratheon (king-Stannis), Samwell-Tarly (Sam), 2143818, "much of this obsidian to be seen in the old tunnels beneath the mountain;" the king-Stannis told Sam"
Stannis-Baratheon (Stannis-Baratheon), Samwell-Tarly (Sam), 2144628, "snow and ice and cold;" said Stannis-Baratheon. "The ancient enemy. The only enemy that matters." He considered Sam"
Stannis-Baratheon (Stannis), Aemon-Targaryen (Maester-Aemon), 2145151, "not of the black. If �  "You will;" snapped Stannis. "I shall tell you when."  Maester-Aemon"
Samwell-Tarly (Sam), Stannis-Baratheon (king-Stannis), 2145400, " "You want to see Lightbringer? A blind man?"  "Sam shall be my eyes."  The king-Stannis"
Samwell-Tarly (Samwell), Aemon-Targaryen (Maester-Aemon), 2145777, "of gold and orange and red light; all the bright colors of fire.  "Tell me; Samwell." Maester-Aemon"
Aemon-Targaryen (Maester-Aemon), Samwell-Tarly (Sam), 2145816, "the bright colors of fire.  "Tell me; Samwell." Maester-Aemon touched his arm.  "It glows;" said Sam"
Aemon-Targaryen (Maester-Aemon), Samwell-Tarly (Sam), 2146525, "Commander tonight; or I shall make them wish they had."  Maester-Aemon was lost in thought as Sam"
Samwell-Tarly (Sam), Aemon-Targaryen (Maester-Aemon), 2147044, "Did the wood seem burnt or blackened?"  "No;" Sam admitted. "Not that I could see."  Maester-Aemon"
Aemon-Targaryen (Maester-Aemon), Samwell-Tarly (Sam), 2147091, "Sam admitted. "Not that I could see."  Maester-Aemon nodded. Back in his own chambers; he asked Sam"
Stannis-Baratheon (king-Stannis), Janos-Slynt (Lord-Janos), 2147483, "choosing."  "The choosing � Maester; isnt there something you could do? What the king-Stannis said of Lord-Janos"
Janos-Slynt (Lord-Janos), Aemon-Targaryen (Maester-Aemon), 2147513, "Maester; isnt there something you could do? What the king-Stannis said of Lord-Janos �"  "I recall;" Maester-Aemon"
Stannis-Baratheon (king-Stannis), Aemon-Targaryen (Maester-Aemon), 2147513, "Maester; isnt there something you could do? What the king-Stannis said of Lord-Janos �"  "I recall;" Maester-Aemon"
Aemon-Targaryen (Maester-Aemon), Samwell-Tarly (Sam), 2147528, "something you could do? What the king-Stannis said of Lord-Janos �"  "I recall;" Maester-Aemon said; "but Sam"
Janos-Slynt (Lord-Janos), Samwell-Tarly (Sam), 2147528, "something you could do? What the king-Stannis said of Lord-Janos �"  "I recall;" Maester-Aemon said; "but Sam"
Stannis-Baratheon (king-Stannis), Samwell-Tarly (Sam), 2147528, "something you could do? What the king-Stannis said of Lord-Janos �"  "I recall;" Maester-Aemon said; "but Sam"
Samwell-Tarly (Sam), Aemon-Targaryen (Aemon), 2147768, "favor one contender over another."  "Im not a maester;" said Sam. "Could I do something?"  Aemon"
Aemon-Targaryen (Aemon), Samwell-Tarly (Sam), 2147807, "not a maester;" said Sam. "Could I do something?"  Aemon turned his blind white eyes toward Sam"
Jeor-Mormont (Lord-Mormont), Samwell-Tarly (Sam), 2148214, "had quaked and squeaked if Lord-Mormont so much as looked at him; but that was the old Sam"
Samwell-Tarly (Sam), Craster (Craster), 2148260, "looked at him; but that was the old Sam; before the Fist of the First Men and Craster"
Gilly (Gilly), Jon-Snow (Jon), 2148385, "and the Other on his dead horse. He was braver now. Gilly made me braver; hed told Jon"
Gilly (Gilly), Cotter-Pyke (Cotter-Pyke), 2148431, "now. Gilly made me braver; hed told Jon. It was true. It had to be true.  Cotter-Pyke"
Jon-Snow (Jon), Cotter-Pyke (Cotter-Pyke), 2148431, "now. Gilly made me braver; hed told Jon. It was true. It had to be true.  Cotter-Pyke"
Cotter-Pyke (Cotter-Pyke), Samwell-Tarly (Sam), 2148477, "was true. It had to be true.  Cotter-Pyke was the scarier of the two commanders; so Sam"
Stannis-Baratheon (Stannis), Samwell-Tarly (Sam), 2148684, "of his Eastwatch men and a red-headed sergeant who had come from Dragonstone with Stannis.  When Sam"
Bowen-Marsh (Bowen-Marsh), Othell-Yarwyck (Othell), 2151471, "if there was someone else? Could you s-support someone else?"  "Who? Bowen-Marsh? The man counts spoons. Othell"
Denys-Mallister (Ser-Denys), Samwell-Tarly (Sam), 2152215, "as he walked through the castle. Ser-Denys was a knight; highborn and well-spoken; and he had treated Sam"
Samwell-Tarly (Sam), Gilly (Gilly), 2152261, "a knight; highborn and well-spoken; and he had treated Sam most courteously when hed found him and Gilly"
Gilly (Gilly), Denys-Mallister (Ser-Denys), 2152284, "well-spoken; and he had treated Sam most courteously when hed found him and Gilly on the road. Ser-Denys"
Samwell-Tarly (Sam), Denys-Mallister (Ser-Denys), 2152284, "well-spoken; and he had treated Sam most courteously when hed found him and Gilly on the road. Ser-Denys"
Aemon-Targaryen (Maester-Aemon), Samwell-Tarly (Sam), 2153310, "pressing concerns. You come from Maester-Aemon; to be sure. Does he have counsel to offer me?"  Sam"
Samwell-Tarly (Samwell), Aemon-Targaryen (Aemon), 2153596, "knight smiled. "Which is why he has not come to me himself. Yes; I quite understand; Samwell. Aemon"
Denys-Mallister (Ser-Denys), Samwell-Tarly (Sam), 2153724, "such matters. Say what you came to say."  The wine was sweet; and Ser-Denys listened to Sam"
Denys-Mallister (Ser-Denys), Cotter-Pyke (Cotter-Pyke), 2153769, "to say."  The wine was sweet; and Ser-Denys listened to Sam plea with grave courtesy; unlike Cotter-Pyke"
Samwell-Tarly (Sam), Cotter-Pyke (Cotter-Pyke), 2153769, "to say."  The wine was sweet; and Ser-Denys listened to Sam plea with grave courtesy; unlike Cotter-Pyke"
Samwell-Tarly (Sam), Cotter-Pyke (Cotter-Pyke), 2154152, "than he does; and I am better suited to the office."  "You are;" Sam agreed; "but Cotter-Pyke"
Aemon-Targaryen (Maester-Aemon), Cotter-Pyke (Cotter-Pyke), 2154496, "It is not enough. Some matters cannot be settled with a battleaxe. Maester-Aemon will understand that; though Cotter-Pyke"
Aemon-Targaryen (Maester-Aemon), Samwell-Tarly (Sam), 2155525, "to disappoint Maester-Aemon; I could not in honor stand aside for Pyke of Eastwatch."  This time Sam"
Samwell-Tarly (Sam), Denys-Mallister (Ser-Denys), 2155610, "This time Sam was ready. "Might you for someone else? If it was someone more suitable?"  Ser-Denys"
Bowen-Marsh (Bowen-Marsh), Othell-Yarwyck (Othell-Yarwyck), 2155960, "in good hands; I am content. But Bowen-Marsh is not equal to the task; no more than Othell-Yarwyck"
Samwell-Tarly (Sam), Jeor-Mormont (Lord-Commander-Mormont), 2156147, "by the Lannisters. Small wonder he is venal and corrupt."  "There another man;" Sam blurted out. "Lord-Commander-Mormont"
Jeor-Mormont (Lord-Commander-Mormont), Donal-Noye (Donal-Noye), 2156178, "he is venal and corrupt."  "There another man;" Sam blurted out. "Lord-Commander-Mormont trusted him. So did Donal-Noye"
Samwell-Tarly (Sam), Donal-Noye (Donal-Noye), 2156178, "he is venal and corrupt."  "There another man;" Sam blurted out. "Lord-Commander-Mormont trusted him. So did Donal-Noye"
Donal-Noye (Donal-Noye), Qhorin-Halfhand (Qhorin-Halfhand), 2156198, "venal and corrupt."  "There another man;" Sam blurted out. "Lord-Commander-Mormont trusted him. So did Donal-Noye and Qhorin-Halfhand"
Jeor-Mormont (Lord-Commander-Mormont), Qhorin-Halfhand (Qhorin-Halfhand), 2156198, "venal and corrupt."  "There another man;" Sam blurted out. "Lord-Commander-Mormont trusted him. So did Donal-Noye and Qhorin-Halfhand"
